ID,TestName,Status,Type,US_ID,TC_ID,Artifact,ExecutionTime
1084,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-01 18:31:47
1085,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-01 18:31:47
1086,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-01 18:31:47
1087,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-01 18:31:47
1088,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 18:31:47
1089,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-01 18:31:48
1090,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-01 18:31:48
1091,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-01 18:31:49
1092,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-01 18:31:49
1093,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_183153.json",2025-10-01 18:31:53
1094,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_183154.json",2025-10-01 18:31:54
1095,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_183154.json",2025-10-01 18:31:54
1096,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_183154.json",2025-10-01 18:31:54
1097,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_183154.json",2025-10-01 18:31:54
1098,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_183154.json",2025-10-01 18:31:54
1099,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_183154.json",2025-10-01 18:31:54
1100,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_183154.json",2025-10-01 18:31:54
1101,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_183154.json",2025-10-01 18:31:54
1102,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_183154.json",2025-10-01 18:31:54
1103,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-01 19:58:08
1104,testConfirmationPage,FAIL,UI,US108,Verify Confirmation Page,"",2025-10-01 19:58:08
1105,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-01 19:58:10
1106,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-01 19:58:10
1107,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-01 19:58:11
1108,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-01 19:58:11
1109,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-01 19:58:11
1110,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-01 19:58:11
1111,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-01 19:58:12
1112,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 19:58:12
1113,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_195815.json",2025-10-01 19:58:15
1114,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_195816.json",2025-10-01 19:58:16
1115,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_195816.json",2025-10-01 19:58:16
1116,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_195816.json",2025-10-01 19:58:16
1117,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_195816.json",2025-10-01 19:58:16
1118,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_195816.json",2025-10-01 19:58:16
1119,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_195816.json",2025-10-01 19:58:16
1120,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_195816.json",2025-10-01 19:58:16
1121,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_195816.json",2025-10-01 19:58:16
1122,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_195816.json",2025-10-01 19:58:16
1123,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-01 19:58:43
1124,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-01 19:58:43
1125,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-01 19:58:43
1126,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-01 19:58:43
1127,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-01 19:58:43
1128,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 19:58:43
1129,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-01 19:58:43
1130,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-01 19:58:43
1131,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-01 19:58:44
1132,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-01 19:58:44
1133,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_195847.json",2025-10-01 19:58:47
1134,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_195848.json",2025-10-01 19:58:48
1135,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_195848.json",2025-10-01 19:58:48
1136,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_195848.json",2025-10-01 19:58:48
1137,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_195848.json",2025-10-01 19:58:48
1138,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_195848.json",2025-10-01 19:58:48
1139,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_195848.json",2025-10-01 19:58:48
1140,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_195848.json",2025-10-01 19:58:48
1141,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_195848.json",2025-10-01 19:58:48
1142,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_195848.json",2025-10-01 19:58:48
1143,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_202417.json",2025-10-01 20:24:19
1144,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_202420.json",2025-10-01 20:24:20
1145,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_202420.json",2025-10-01 20:24:20
1146,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_202420.json",2025-10-01 20:24:20
1147,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_202420.json",2025-10-01 20:24:20
1148,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_202420.json",2025-10-01 20:24:20
1149,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_202420.json",2025-10-01 20:24:20
1150,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_202420.json",2025-10-01 20:24:20
1151,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-01 20:24:20
1152,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-01 20:24:21
1153,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-01 20:24:21
1154,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_202420.json",2025-10-01 20:24:21
1155,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-01 20:24:21
1156,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_202420.json",2025-10-01 20:24:21
1157,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-01 20:24:21
1158,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 20:24:21
1159,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-01 20:24:22
1160,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-01 20:24:22
1161,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-01 20:24:23
1162,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-01 20:24:24
1163,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_202745.json",2025-10-01 20:27:47
1164,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-01 20:27:48
1165,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-01 20:27:48
1166,testHomePageTitle,FAIL,UI,US101,Verify Home Page Title,"",2025-10-01 20:27:48
1167,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 20:27:49
1168,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-01 20:27:50
1169,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-01 20:27:50
1170,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_202750.json",2025-10-01 20:27:50
1171,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_202750.json",2025-10-01 20:27:50
1172,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_202750.json",2025-10-01 20:27:50
1173,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_202750.json",2025-10-01 20:27:50
1174,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_202750.json",2025-10-01 20:27:50
1175,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_202750.json",2025-10-01 20:27:50
1176,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_202750.json",2025-10-01 20:27:50
1177,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_202750.json",2025-10-01 20:27:50
1178,testGetSinglePost,FAIL,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_202750.json",2025-10-01 20:27:50
1179,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-01 20:27:51
1180,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-01 20:27:51
1181,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-01 20:27:53
1182,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-01 20:27:53
1183,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-02 17:00:37
1184,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-02 17:00:37
1185,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-02 17:00:37
1186,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-02 17:00:37
1187,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-02 17:00:38
1188,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-02 17:00:39
1189,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-02 17:00:39
1190,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-02 17:00:39
1191,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-02 17:00:39
1192,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-02 17:00:41
1193,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251002_170045.json",2025-10-02 17:00:45
1194,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251002_170046.json",2025-10-02 17:00:46
1195,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251002_170046.json",2025-10-02 17:00:46
1196,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251002_170046.json",2025-10-02 17:00:46
1197,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251002_170046.json",2025-10-02 17:00:46
1198,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251002_170046.json",2025-10-02 17:00:46
1199,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251002_170046.json",2025-10-02 17:00:46
1200,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251002_170046.json",2025-10-02 17:00:46
1201,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251002_170046.json",2025-10-02 17:00:46
1202,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251002_170046.json",2025-10-02 17:00:46
1203,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-02 17:15:33
1204,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-02 17:15:33
1205,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-02 17:15:33
1206,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-02 17:15:33
1207,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-02 17:15:33
1208,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-02 17:15:33
1209,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-02 17:15:34
1210,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-02 17:15:34
1211,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-02 17:15:35
1212,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-02 17:15:35
1213,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251002_171538.json",2025-10-02 17:15:38
1214,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251002_171539.json",2025-10-02 17:15:39
1215,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251002_171539.json",2025-10-02 17:15:39
1216,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251002_171539.json",2025-10-02 17:15:39
1217,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251002_171539.json",2025-10-02 17:15:39
1218,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251002_171539.json",2025-10-02 17:15:39
1219,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251002_171539.json",2025-10-02 17:15:39
1220,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251002_171539.json",2025-10-02 17:15:39
1221,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251002_171539.json",2025-10-02 17:15:39
1222,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251002_171539.json",2025-10-02 17:15:39
1223,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-02 18:41:54
1224,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-02 18:41:54
1225,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-02 18:41:54
1226,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-02 18:41:54
1227,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-02 18:41:54
1228,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-02 18:41:54
1229,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-02 18:41:56
1230,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-02 18:41:56
1231,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-02 18:41:56
1232,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-02 18:41:57
1233,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251002_184200.json",2025-10-02 18:42:00
1234,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251002_184201.json",2025-10-02 18:42:01
1235,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251002_184201.json",2025-10-02 18:42:01
1236,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251002_184201.json",2025-10-02 18:42:01
1237,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251002_184201.json",2025-10-02 18:42:01
1238,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251002_184201.json",2025-10-02 18:42:01
1239,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251002_184201.json",2025-10-02 18:42:01
1240,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251002_184201.json",2025-10-02 18:42:01
1241,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251002_184201.json",2025-10-02 18:42:01
1242,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251002_184201.json",2025-10-02 18:42:01
